Date,Mkt,Series,Sector,Symbol,NameOfTheSecurityInNse,PrevClose,OpenPrice,HighPrice,LowPrice,ClosePrice,TradeValue,TradeQty,IndSec,CoprInd,Trades,52W_High,52W_Low
2015-01-15,N,EQ,Cement,ULTRACEMCO,ULTRATECH CEMENT LIMITED,2908.85,2920,3102.3,2898.4,3083.05,2116450011,699207,Y, ,46509,3102.3,1634
2015-01-15,N,EQ,InfoTech,WIPRO,WIPRO LTD,551.95,560,564,551.25,559.5,734764331.1,1311267,Y, ,25715,621.9,474.7
2015-01-15,N,EQ,Ent'mnt,ZEEL,ZEE ENTERTAINMENT ENT LTD,359.95,363,370.75,361,369.4,790990528.6,2146779,Y, ,27235,402.4,254.15
2015-01-16,N,EQ,Cement,ACC,ACC LIMITED,1514.4,1514.5,1528.9,1499.5,1518.35,528812544.3,348888,Y, ,18607,1564.65,970.15
2015-01-16,N,EQ,Cement,AMBUJACEM,AMBUJA CEMENTS LTD,240.45,239.5,242.1,237.05,239.35,287688198.6,1204955,Y, ,18814,243.8,150.1
2015-01-16,N,EQ,FMCG,ASIANPAINT,ASIAN PAINTS LIMITED,839.35,844.9,859,840,843.45,1332748995,1568660,Y, ,43857,859,460.2
2015-01-16,N,EQ,FinSrvc,AXISBANK,AXIS BANK LIMITED,514.05,516.6,521.5,512.6,514.8,3581011781,6920742,Y, ,85483,2043.05,369.05
2015-01-16,N,EQ,Auto,BAJAJ-AUTO,BAJAJ AUTO LIMITED,2417.95,2420,2442,2393.8,2420.15,652574754.2,270014,Y, ,22161,2695,1793.2
2015-01-16,N,EQ,FinSrvc,BANKBARODA,BANK OF BARODA,1098.2,1096,1097.95,1078.55,1080.85,616459001.9,567928,Y, ,12224,1124.95,511.15
2015-01-16,N,EQ,Telecom,BHARTIARTL,BHARTI AIRTEL LIMITED,349.35,347,352,339.1,342.85,3010681051,8813544,Y, ,99529,420,281.9
2015-01-16,N,EQ,CapGoods,BHEL,BHEL,268.95,267.5,274.85,264.65,273.85,1074327054,3952740,Y, ,68946,291.5,145.55
2015-01-16,N,EQ,Petro,BPCL,BHARAT PETROLEUM CORP  LT,662.95,663.25,672.9,655.6,659.3,789318584.9,1191208,Y, ,28809,785,325.2
2015-01-16,N,EQ,Petro,CAIRN,CAIRN INDIA LIMITED,237,236,236.9,230,231.85,480963145.7,2062610,Y, ,34871,386,228.05
2015-01-16,N,EQ,Pharma,CIPLA,CIPLA LTD,638.05,641.7,650,639,647.35,804486782,1245788,Y, ,43690,673,366.5
2015-01-16,N,EQ,Metals,COALINDIA,COAL INDIA LTD,368.45,367.25,380.6,364.4,379.05,785664911.6,2086327,Y, ,32153,423.7,240.3
2015-01-16,N,EQ,Housing,DLF,DLF LIMITED,147.8,146.6,151.35,143.05,146.25,1925909474,13096543,Y, ,75548,242.95,100.1
2015-01-16,N,EQ,Pharma,DRREDDY,DR. REDDY'S LABORATORIES,3240.55,3242,3295,3231.25,3285.8,1382443647,422004,Y, ,33461,3666.25,2246.5
2015-01-16,N,EQ,Petro,GAIL,GAIL (INDIA) LTD,427.8,420.9,428,419.5,424.95,548184666.7,1292571,Y, ,34568,551.9,339.5
2015-01-16,N,EQ,Cement,GRASIM,GRASIM INDUSTRIES LTD,3668.15,3668.15,3697.4,3615.1,3636.5,286548706.3,78625,Y, ,4907,3789,2426.35
2015-01-16,N,EQ,InfoTech,HCLTECH,HCL TECHNOLOGIES LTD,1593.25,1594,1644.1,1575.55,1639,1286123575,796337,Y, ,60519,1776.25,1256
2015-01-16,N,EQ,FinSrvc,HDFC,HDFC LTD,1202.55,1207.5,1209,1191,1194.55,3727039003,3113114,Y, ,93983,1210.9,755
2015-01-16,N,EQ,FinSrvc,HDFCBANK,HDFC BANK LTD,993.15,1002.2,1014.9,998.55,1001.35,1966755961,1955327,Y, ,26905,1014.9,616.8
2015-01-16,N,EQ,Auto,HEROMOTOCO,HERO MOTOCORP LIMITED,2950.55,2950.4,2970,2891.3,2897.7,1284975979,441344,Y, ,46671,3269.95,1907.1
2015-01-16,N,EQ,Metals,HINDALCO,HINDALCO  INDUSTRIES  LTD,141.9,141.5,143.4,137.75,138.55,1278541090,9096928,Y, ,59296,198.9,96.7
2015-01-16,N,EQ,FMCG,HINDUNILVR,HINDUSTAN UNILEVER LTD.,921.55,928,947,925,941.05,1893438917,2021113,Y, ,45523,947,537.2
2015-01-16,N,EQ,FinSrvc,ICICIBANK,ICICI BANK LTD.,352.85,352.85,354.6,347.45,353.85,4714497663,13387860,Y, ,99777,1798.15,319.2
2015-01-16,N,EQ,FinSrvc,IDFC,IDFC LIMITED,167.9,167.85,169.65,165.6,166.35,1580820254,9448450,Y, ,47931,169.8,88.05
2015-01-16,N,EQ,FinSrvc,INDUSINDBK,INDUSIND BANK LIMITED,830.35,831.7,837.85,813.3,831.85,962554816.7,1160723,Y, ,17518,849.15,369.5
2015-01-16,N,EQ,InfoTech,INFY,INFOSYS LIMITED,2134.25,2148,2160,2112,2118.3,3555858248,1672740,Y, ,63848,4402.2,1896.3
2015-01-16,N,EQ,Tobacco,ITC,ITC LTD,357.9,358.45,361.95,354.35,360.1,2584003694,7209059,Y, ,120659,400.3,311.4
2015-01-16,N,EQ,Metals,JINDALSTEL,JINDAL STEEL & POWER LTD,151.8,150.95,154.3,148.75,150.85,795200537.2,5230710,Y, ,36189,351,125.1
2015-01-16,N,EQ,FinSrvc,KOTAKBANK,KOTAK MAHINDRA BANK LTD,1400.4,1387,1400,1380,1395.35,1857575874,1340300,Y, ,31500,1444,630.5
2015-01-16,N,EQ,CapGoods,LT,LARSEN & TOUBRO LTD.,1573.7,1582.5,1612,1560,1591.75,4452032809,2796685,Y, ,118773,1776.6,955.1
2015-01-16,N,EQ,Pharma,LUPIN,LUPIN LIMITED,1437.15,1433,1448,1426,1428.05,339232416.1,236647,Y, ,8497,1497.5,855.4
2015-01-16,N,EQ,Auto,M&M,MAHINDRA & MAHINDRA LTD,1278.1,1277,1312.85,1274.55,1304.6,1383645710,1065542,Y, ,40025,1433.7,846.6
2015-01-16,N,EQ,Auto,MARUTI,MARUTI SUZUKI INDIA LTD.,3625.8,3615.25,3625,3592.05,3616.6,1368807041,379075,Y, ,11607,3638.65,1540.4
2015-01-16,N,EQ,Metals,NMDC,NMDC LTD.,133.75,133.3,136.2,132.6,135.4,414589463.2,3089810,Y, ,23550,196,123.1
2015-01-16,N,EQ,Power,NTPC,NTPC LTD,139.2,138.65,141.8,138.35,140.4,725684683,5188279,Y, ,26447,168.9,110.65
2015-01-16,N,EQ,Petro,ONGC,OIL AND NATURAL GAS CORP.,346.5,345,352,343.35,347.1,991658614,2856616,Y, ,59174,471.85,264.15
2015-01-16,N,EQ,FinSrvc,PNB,PUNJAB NATIONAL BANK,210.05,209.25,209.25,204.5,205.05,858243190.1,4167303,Y, ,35586,1135.1,199.6
2015-01-16,N,EQ,Power,POWERGRID,POWER GRID CORP. LTD.,142.95,142.8,148.95,140.8,147.35,677058905.7,4625155,Y, ,27243,150.9,93.25
2015-01-16,N,EQ,Petro,RELIANCE,RELIANCE INDUSTRIES LTD,864.25,860,875,852.05,869.7,3794307437,4374388,Y, ,100057,1145.25,793.1
2015-01-16,N,EQ,FinSrvc,SBIN,STATE BANK OF INDIA,320.3,320,320.3,313.1,315.45,6812224902,21598514,Y, ,162231,2979,287
2015-01-16,N,EQ,Metals,SSLT,SESA STERLITE LIMITED,189.7,191.6,194.9,190,193.25,1220315976,6323218,Y, ,68810,318.3,168.85
2015-01-16,N,EQ,Pharma,SUNPHARMA,SUN PHARMACEUTICALS IND.,825.9,828.9,854.4,826.2,849.75,1686925788,2005202,Y, ,101080,932.5,552.55
2015-01-16,N,EQ,Auto,TATAMOTORS,TATA MOTORS LIMITED,532.95,531.1,535.8,522.4,525.75,2213792796,4205034,Y, ,116101,550.7,332.1
2015-01-16,N,EQ,Power,TATAPOWER,TATA POWER CO LTD,81.7,81.4,83,81.1,82.7,308188288.6,3751660,Y, ,15856,115.6,71.4
2015-01-16,N,EQ,Metals,TATASTEEL,TATA STEEL LIMITED,384.75,382,385.5,376.3,383.4,1735286265,4538517,Y, ,94192,579.9,332
2015-01-16,N,EQ,InfoTech,TCS,TATA CONSULTANCY SERV LT,2539.1,2543.7,2545,2484.3,2532.15,6647444421,2646915,Y, ,127847,2839.7,1999.5
2015-01-16,N,EQ,InfoTech,TECHM,TECH MAHINDRA LIMITED,2781.8,2785,2819.95,2770.6,2816.95,2687349471,960237,Y, ,25236,2819.95,1676.35
2015-01-16,N,EQ,Cement,ULTRACEMCO,ULTRATECH CEMENT LIMITED,3083.05,3100.2,3139.95,3045.75,3070.1,1142654897,369250,Y, ,25222,3139.95,1634
2015-01-16,N,EQ,InfoTech,WIPRO,WIPRO LTD,559.5,560.8,563.4,552.9,555.05,867959911.7,1557128,Y, ,36585,621.9,474.7
2015-01-16,N,EQ,Ent'mnt,ZEEL,ZEE ENTERTAINMENT ENT LTD,369.4,369.4,387.8,367.5,385.85,1002828635,2633578,Y, ,55083,402.4,254.15
2015-01-19,N,EQ,Cement,ACC,ACC LIMITED,1518.35,1521.9,1537,1510.6,1532.9,522691109.6,342683,Y, ,13329,1564.65,970.15
2015-01-19,N,EQ,Cement,AMBUJACEM,AMBUJA CEMENTS LTD,239.35,239.3,247.5,238.5,246.8,584772719.3,2395181,Y, ,35576,247.5,150.1
2015-01-19,N,EQ,FMCG,ASIANPAINT,ASIAN PAINTS LIMITED,843.45,846,848,829.55,831.9,871150703.6,1041563,Y, ,37673,859,460.2
2015-01-19,N,EQ,FinSrvc,AXISBANK,AXIS BANK LIMITED,514.8,519.45,531.8,516.85,528.95,3220341528,6113156,Y, ,85055,2043.05,369.05
2015-01-19,N,EQ,Auto,BAJAJ-AUTO,BAJAJ AUTO LIMITED,2420.15,2420.1,2420.1,2399.5,2403.9,887724098.5,368777,Y, ,8149,2695,1793.2
2015-01-19,N,EQ,FinSrvc,BANKBARODA,BANK OF BARODA,1080.85,1085,1096.5,1082.1,1084.85,561720423.3,515496,Y, ,10959,1124.95,511.15
2015-01-19,N,EQ,Telecom,BHARTIARTL,BHARTI AIRTEL LIMITED,342.85,343.9,352.3,341.9,350.45,1062996016,3050874,Y, ,60956,420,281.9
2015-01-19,N,EQ,CapGoods,BHEL,BHEL,273.85,274.2,282.4,273.05,281.05,971449393.9,3484218,Y, ,38389,291.5,145.55
2015-01-19,N,EQ,Petro,BPCL,BHARAT PETROLEUM CORP  LT,659.3,659.25,661.05,642.7,645.2,716076949.3,1102884,Y, ,28058,785,331.85
2015-01-19,N,EQ,Petro,CAIRN,CAIRN INDIA LIMITED,231.85,235,235.6,232.8,234.15,259482421.5,1107758,Y, ,17783,386,228.05
2015-01-19,N,EQ,Pharma,CIPLA,CIPLA LTD,647.35,652,661.55,649,657.8,1009701026,1536486,Y, ,34198,673,366.5
2015-01-19,N,EQ,Metals,COALINDIA,COAL INDIA LTD,379.05,379,383.9,374.1,379.2,653877535.7,1720402,Y, ,29306,423.7,240.3
2015-01-19,N,EQ,Housing,DLF,DLF LIMITED,146.25,146.9,148.6,143.2,145.35,794553795.9,5451338,Y, ,29808,242.95,100.1
2015-01-19,N,EQ,Pharma,DRREDDY,DR. REDDY'S LABORATORIES,3285.8,3280,3330,3269.7,3323.9,823714212,248669,Y, ,17425,3666.25,2246.5
2015-01-19,N,EQ,Petro,GAIL,GAIL (INDIA) LTD,424.95,421.2,446.3,421.2,440.55,893731778.4,2027606,Y, ,31780,551.9,340.2
2015-01-19,N,EQ,Cement,GRASIM,GRASIM INDUSTRIES LTD,3636.5,3652.6,3715,3642.8,3652.5,268195121.3,72836,Y, ,5490,3789,2426.35
2015-01-19,N,EQ,InfoTech,HCLTECH,HCL TECHNOLOGIES LTD,1639,1650,1730,1639.8,1644.65,1396529946,833958,Y, ,41312,1776.25,1256
2015-01-19,N,EQ,FinSrvc,HDFC,HDFC LTD,1194.55,1198,1204.65,1178.15,1181.7,1144048186,964317,Y, ,39492,1210.9,755
2015-01-19,N,EQ,FinSrvc,HDFCBANK,HDFC BANK LTD,1001.35,1013.25,1020,1002.95,1004.55,1068282602,1059873,Y, ,18632,1020,616.8
2015-01-19,N,EQ,Auto,HEROMOTOCO,HERO MOTOCORP LIMITED,2897.7,2900.05,2920,2836,2841.3,1415980976,494968,Y, ,44829,3269.95,1907.1
2015-01-19,N,EQ,Metals,HINDALCO,HINDALCO  INDUSTRIES  LTD,138.55,140.95,141.7,139.5,140.25,1197765163,8541810,Y, ,63671,198.9,96.7
2015-01-19,N,EQ,FMCG,HINDUNILVR,HINDUSTAN UNILEVER LTD.,941.05,946.3,947.4,886.05,892.55,7021469122,7705398,Y, ,157290,947.4,542
2015-01-19,N,EQ,FinSrvc,ICICIBANK,ICICI BANK LTD.,353.85,355.5,361.8,353.5,360.8,3353036302,9342741,Y, ,92450,1798.15,319.2
2015-01-19,N,EQ,FinSrvc,IDFC,IDFC LIMITED,166.35,167.2,171.2,166.85,170.55,1691328993,9958270,Y, ,45295,171.2,88.05
2015-01-19,N,EQ,FinSrvc,INDUSINDBK,INDUSIND BANK LIMITED,831.85,835,837.8,827,829.15,509031231.4,612731,Y, ,13363,849.15,369.5
2015-01-19,N,EQ,InfoTech,INFY,INFOSYS LIMITED,2118.3,2120,2132.35,2094.6,2102.5,2150712821,1021936,Y, ,62963,4402.2,1896.3
2015-01-19,N,EQ,Tobacco,ITC,ITC LTD,360.1,360,361.75,356,358.8,1640626043,4568823,Y, ,58058,400.3,311.4
2015-01-19,N,EQ,Metals,JINDALSTEL,JINDAL STEEL & POWER LTD,150.85,150.95,153.6,149.6,151.65,479589340.3,3156454,Y, ,17924,351,125.1
2015-01-19,N,EQ,FinSrvc,KOTAKBANK,KOTAK MAHINDRA BANK LTD,1395.35,1393.2,1399,1382,1389.45,1219735708,877538,Y, ,24997,1444,630.5
2015-01-19,N,EQ,CapGoods,LT,LARSEN & TOUBRO LTD.,1591.75,1603,1623,1601.9,1614.85,2247017097,1391965,Y, ,57268,1776.6,965.1
2015-01-19,N,EQ,Pharma,LUPIN,LUPIN LIMITED,1428.05,1431,1467.5,1430,1463.5,565319844.3,390371,Y, ,11212,1497.5,855.4
2015-01-19,N,EQ,Auto,M&M,MAHINDRA & MAHINDRA LTD,1304.6,1304.9,1335,1296,1332.2,899378969.9,681229,Y, ,34765,1433.7,846.6
2015-01-19,N,EQ,Auto,MARUTI,MARUTI SUZUKI INDIA LTD.,3616.6,3627.7,3642.5,3615.2,3626.25,698865360.4,192537,Y, ,7979,3642.5,1540.4
2015-01-19,N,EQ,Metals,NMDC,NMDC LTD.,135.4,136,137.6,135.3,137.15,159084105.7,1161310,Y, ,9421,196,123.1
2015-01-19,N,EQ,Power,NTPC,NTPC LTD,140.4,140.9,142.9,139.85,141.75,610751795.2,4322422,Y, ,14553,168.9,110.65
2015-01-19,N,EQ,Petro,ONGC,OIL AND NATURAL GAS CORP.,347.1,349.1,353,345.8,347.5,709673536.1,2033127,Y, ,25755,471.85,264.15
2015-01-19,N,EQ,FinSrvc,PNB,PUNJAB NATIONAL BANK,205.05,205.45,208.5,205.45,207.85,565246956.2,2727640,Y, ,25954,1135.1,199.6
2015-01-19,N,EQ,Power,POWERGRID,POWER GRID CORP. LTD.,147.35,147.15,148.9,144.4,147.85,419365456.9,2859021,Y, ,18509,150.9,93.25
2015-01-19,N,EQ,Petro,RELIANCE,RELIANCE INDUSTRIES LTD,869.7,870.2,886,858.75,879.65,2674972253,3049291,Y, ,75661,1145.25,793.1
2015-01-19,N,EQ,FinSrvc,SBIN,STATE BANK OF INDIA,315.45,316.55,317.95,312.5,313.15,3135878353,9975658,Y, ,77913,2979,287
2015-01-19,N,EQ,Metals,SSLT,SESA STERLITE LIMITED,193.25,195,195.95,192.05,193.15,499266542,2577634,Y, ,45500,318.3,168.85
2015-01-19,N,EQ,Pharma,SUNPHARMA,SUN PHARMACEUTICALS IND.,849.75,855,866.15,853.1,863,1191710385,1382755,Y, ,32604,932.5,552.55
2015-01-19,N,EQ,Auto,TATAMOTORS,TATA MOTORS LIMITED,525.75,526.5,539.6,523.15,538.5,2437370244,4568341,Y, ,80811,550.7,332.1
2015-01-19,N,EQ,Power,TATAPOWER,TATA POWER CO LTD,82.7,82.5,83.65,82.4,82.8,139540515.6,1681839,Y, ,8116,115.6,71.4
2015-01-19,N,EQ,Metals,TATASTEEL,TATA STEEL LIMITED,383.4,384.6,386.9,380.55,384.75,1071037199,2789825,Y, ,44691,579.9,332
2015-01-19,N,EQ,InfoTech,TCS,TATA CONSULTANCY SERV LT,2532.15,2536,2551,2503,2511,1427954312,567537,Y, ,38860,2839.7,1999.5
2015-01-19,N,EQ,InfoTech,TECHM,TECH MAHINDRA LIMITED,2816.95,2815,2820,2783.1,2800.25,746752008.4,266551,Y, ,16432,2820,1676.35
2015-01-19,N,EQ,Cement,ULTRACEMCO,ULTRATECH CEMENT LIMITED,3070.1,3099,3139.95,3066.5,3088.5,456150751.5,147140,Y, ,12729,3139.95,1650.3
2015-01-19,N,EQ,InfoTech,WIPRO,WIPRO LTD,555.05,591.1,598.5,582.35,584.2,3572785176,6062665,Y, ,94050,621.9,474.7
2015-01-19,N,EQ,Ent'mnt,ZEEL,ZEE ENTERTAINMENT ENT LTD,385.85,388,389.6,381.05,384.6,307416159.8,798820,Y, ,10128,402.4,254.15
2015-01-20,N,EQ,Cement,ACC,ACC LIMITED,1532.9,1534.55,1550,1531.35,1544.3,633483385,410423,Y, ,17089,1564.65,970.15
2015-01-20,N,EQ,Cement,AMBUJACEM,AMBUJA CEMENTS LTD,246.8,247,248.95,245.5,247.2,484189907.1,1960237,Y, ,19398,248.95,150.1
2015-01-20,N,EQ,FMCG,ASIANPAINT,ASIAN PAINTS LIMITED,831.9,835,847,835,839.2,1104675882,1314139,Y, ,39510,859,460.2
2015-01-20,N,EQ,FinSrvc,AXISBANK,AXIS BANK LIMITED,528.95,532.55,554.7,531.1,551.4,3768448315,6934581,Y, ,98125,2043.05,369.05
2015-01-20,N,EQ,Auto,BAJAJ-AUTO,BAJAJ AUTO LIMITED,2403.9,2407,2417.6,2375.25,2404.25,473687540.6,197434,Y, ,17433,2695,1793.2
2015-01-20,N,EQ,FinSrvc,BANKBARODA,BANK OF BARODA,1084.85,1087.2,1098.9,1084,1086.8,905483475,830934,Y, ,16012,1124.95,511.15
2015-01-20,N,EQ,Telecom,BHARTIARTL,BHARTI AIRTEL LIMITED,350.45,350.45,357,348.05,354.9,920223045.4,2605572,Y, ,47528,420,281.9
2015-01-20,N,EQ,CapGoods,BHEL,BHEL,281.05,283.55,284,278.3,281.25,1293081949,4601510,Y, ,53762,291.5,145.55
2015-01-20,N,EQ,Petro,BPCL,BHARAT PETROLEUM CORP  LT,645.2,646.25,654,643.25,647.65,501916462.3,775545,Y, ,16703,785,331.85
2015-01-20,N,EQ,Petro,CAIRN,CAIRN INDIA LIMITED,234.15,235.05,239.85,234.15,239.55,442602485.6,1860337,Y, ,18512,386,228.05
2015-01-20,N,EQ,Pharma,CIPLA,CIPLA LTD,657.8,661.95,666.45,657.35,661.8,1019964335,1537603,Y, ,37857,673,366.5
2015-01-20,N,EQ,Metals,COALINDIA,COAL INDIA LTD,379.2,384.65,384.65,378.9,382.3,522830793.7,1371798,Y, ,16831,423.7,240.3
2015-01-20,N,EQ,Housing,DLF,DLF LIMITED,145.35,146.2,147.9,143.2,145.65,691495569.9,4747097,Y, ,28912,242.95,100.1
2015-01-20,N,EQ,Pharma,DRREDDY,DR. REDDY'S LABORATORIES,3323.9,3342,3342,3292.35,3306.2,984317202.2,297710,Y, ,17575,3666.25,2246.5
2015-01-20,N,EQ,Petro,GAIL,GAIL (INDIA) LTD,440.55,444,444,429,431.35,843664775.9,1953550,Y, ,67046,551.9,340.2
2015-01-20,N,EQ,Cement,GRASIM,GRASIM INDUSTRIES LTD,3652.5,3686.95,3707,3666,3691.55,251308632.6,68112,Y, ,8043,3789,2426.35
2015-01-20,N,EQ,InfoTech,HCLTECH,HCL TECHNOLOGIES LTD,1644.65,1662.5,1679.25,1649.7,1672.15,1293758430,774817,Y, ,43863,1776.25,1256
2015-01-20,N,EQ,FinSrvc,HDFC,HDFC LTD,1181.7,1185.1,1257.75,1181.05,1251.55,5323485839,4307951,Y, ,113099,1257.75,755
2015-01-20,N,EQ,FinSrvc,HDFCBANK,HDFC BANK LTD,1004.55,1010,1027,1002,1020.95,2159672441,2126451,Y, ,26615,1027,616.8
2015-01-20,N,EQ,Auto,HEROMOTOCO,HERO MOTOCORP LIMITED,2841.3,2860,2868,2797.2,2828.65,1753163509,620515,Y, ,40631,3269.95,1907.1
2015-01-20,N,EQ,Metals,HINDALCO,HINDALCO  INDUSTRIES  LTD,140.25,141,145.2,141,144.7,1273630255,8856169,Y, ,47586,198.9,96.7
2015-01-20,N,EQ,FMCG,HINDUNILVR,HINDUSTAN UNILEVER LTD.,892.55,889.9,903,877.75,895.45,3861621379,4355821,Y, ,88410,947.4,542
2015-01-20,N,EQ,FinSrvc,ICICIBANK,ICICI BANK LTD.,360.8,359.7,369.25,359.7,367.75,3801000537,10434191,Y, ,159902,1798.15,319.2
2015-01-20,N,EQ,FinSrvc,IDFC,IDFC LIMITED,170.55,171,173.3,169.05,171.4,1660943188,9678062,Y, ,41479,173.3,88.05
2015-01-20,N,EQ,FinSrvc,INDUSINDBK,INDUSIND BANK LIMITED,829.15,830,844.5,822.6,840.45,1098731713,1318766,Y, ,18082,849.15,369.5
2015-01-20,N,EQ,InfoTech,INFY,INFOSYS LIMITED,2102.5,2107,2133,2101.45,2124.2,3603258362,1701126,Y, ,66871,4402.2,1896.3
2015-01-20,N,EQ,Tobacco,ITC,ITC LTD,358.8,359.1,371.85,358.1,371.1,2937851643,8009782,Y, ,63237,400.3,311.4
2015-01-20,N,EQ,Metals,JINDALSTEL,JINDAL STEEL & POWER LTD,151.65,152.8,157.6,152.3,155.35,1048352819,6752913,Y, ,39434,351,125.1
2015-01-20,N,EQ,FinSrvc,KOTAKBANK,KOTAK MAHINDRA BANK LTD,1389.45,1392,1401.4,1382.65,1395.7,2635753728,1891863,Y, ,71231,1444,630.5
2015-01-20,N,EQ,CapGoods,LT,LARSEN & TOUBRO LTD.,1614.85,1621.9,1634,1601,1629.55,2253034246,1392519,Y, ,65256,1776.6,965.1
2015-01-20,N,EQ,Pharma,LUPIN,LUPIN LIMITED,1463.5,1473.6,1479.8,1454,1475.7,543824797.9,370117,Y, ,14269,1497.5,855.4
2015-01-20,N,EQ,Auto,M&M,MAHINDRA & MAHINDRA LTD,1332.2,1333.2,1339,1315.3,1325.25,1218830017,919145,Y, ,42817,1433.7,846.6
2015-01-20,N,EQ,Auto,MARUTI,MARUTI SUZUKI INDIA LTD.,3626.25,3618,3636,3584.5,3605.55,1201079906,333315,Y, ,12252,3642.5,1540.4
2015-01-20,N,EQ,Metals,NMDC,NMDC LTD.,137.15,137.6,141,137.2,140.7,397341049.3,2846872,Y, ,18189,196,123.1
2015-01-20,N,EQ,Power,NTPC,NTPC LTD,141.75,142.75,143.5,142.1,142.85,766716357.7,5374190,Y, ,13552,168.9,110.65
2015-01-20,N,EQ,Petro,ONGC,OIL AND NATURAL GAS CORP.,347.5,351.5,351.5,347.3,350.3,1128889153,3228047,Y, ,40811,471.85,264.15
2015-01-20,N,EQ,FinSrvc,PNB,PUNJAB NATIONAL BANK,207.85,207.8,210.8,207.4,209.25,627057712.8,2995884,Y, ,28688,1135.1,199.6
2015-01-20,N,EQ,Power,POWERGRID,POWER GRID CORP. LTD.,147.85,149,150,146.8,147.4,510969318.4,3456624,Y, ,17721,150.9,93.25
2015-01-20,N,EQ,Petro,RELIANCE,RELIANCE INDUSTRIES LTD,879.65,881.5,905.55,878.85,903.05,2731470301,3054173,Y, ,66755,1145.25,793.1
2015-01-20,N,EQ,FinSrvc,SBIN,STATE BANK OF INDIA,313.15,314,319.8,314,318.15,4162310598,13104643,Y, ,102056,2979,287
2015-01-20,N,EQ,Metals,SSLT,SESA STERLITE LIMITED,193.15,193.5,205,192.6,204.15,1495147958,7450225,Y, ,114782,318.3,168.85
2015-01-20,N,EQ,Pharma,SUNPHARMA,SUN PHARMACEUTICALS IND.,863,865,874.5,854.5,872.3,1781176519,2053198,Y, ,64715,932.5,552.55
2015-01-20,N,EQ,Auto,TATAMOTORS,TATA MOTORS LIMITED,538.5,538.75,561,534.75,559.2,3333843231,6075180,Y, ,113370,561,332.1
2015-01-20,N,EQ,Power,TATAPOWER,TATA POWER CO LTD,82.8,82.85,83.65,81.6,82.1,192291828.2,2328202,Y, ,10290,115.6,71.4
2015-01-20,N,EQ,Metals,TATASTEEL,TATA STEEL LIMITED,384.75,385.6,403.6,385.6,402,2389630604,6017882,Y, ,82554,579.9,332
2015-01-20,N,EQ,InfoTech,TCS,TATA CONSULTANCY SERV LT,2511,2520,2530,2483.25,2500.45,2572121221,1029283,Y, ,58066,2839.7,1999.5
2015-01-20,N,EQ,InfoTech,TECHM,TECH MAHINDRA LIMITED,2800.25,2795.05,2819.95,2795.05,2801.8,876072660.5,312009,Y, ,31282,2820,1676.35
2015-01-20,N,EQ,Cement,ULTRACEMCO,ULTRATECH CEMENT LIMITED,3088.5,3100,3127.95,3085.05,3096.45,941723601.5,303336,Y, ,26612,3139.95,1650.3
2015-01-20,N,EQ,InfoTech,WIPRO,WIPRO LTD,584.2,586.1,594,582.9,590.4,1475946436,2510737,Y, ,47453,621.9,474.7
2015-01-20,N,EQ,Ent'mnt,ZEEL,ZEE ENTERTAINMENT ENT LTD,384.6,384.9,393.2,380.8,390.7,489787096.2,1263250,Y, ,21296,402.4,254.15
2015-01-21,N,EQ,Cement,ACC,ACC LIMITED,1544.3,1548,1550,1531.85,1544.45,460518982.8,298780,Y, ,13225,1564.65,970.15
2015-01-21,N,EQ,Cement,AMBUJACEM,AMBUJA CEMENTS LTD,247.2,248,248.4,243.35,246.65,254058252.2,1033591,Y, ,16229,248.95,150.1
2015-01-21,N,EQ,FMCG,ASIANPAINT,ASIAN PAINTS LIMITED,839.2,845,855.9,839.2,851.3,1414052027,1663391,Y, ,60343,859,460.2
2015-01-21,N,EQ,FinSrvc,AXISBANK,AXIS BANK LIMITED,551.4,553,556.8,545.55,547.25,2454468749,4459351,Y, ,67173,2043.05,369.05
2015-01-21,N,EQ,Auto,BAJAJ-AUTO,BAJAJ AUTO LIMITED,2404.25,2420,2456.5,2399.45,2446.65,491445806.7,201858,Y, ,12148,2695,1793.2
2015-01-21,N,EQ,FinSrvc,BANKBARODA,BANK OF BARODA,1086.8,1088.5,1138.7,1088.5,1127.9,3064935753,2723575,Y, ,52149,1138.7,511.15
2015-01-21,N,EQ,Telecom,BHARTIARTL,BHARTI AIRTEL LIMITED,354.9,355,370,354.5,369,1664930838,4553897,Y, ,62705,420,281.9
2015-01-21,N,EQ,CapGoods,BHEL,BHEL,281.25,282,283.5,277.1,282.55,1047366191,3732923,Y, ,36399,291.5,145.55
2015-01-21,N,EQ,Petro,BPCL,BHARAT PETROLEUM CORP  LT,647.65,648,657.35,643.6,654.15,598866648.2,922423,Y, ,37793,785,331.85
2015-01-21,N,EQ,Petro,CAIRN,CAIRN INDIA LIMITED,239.55,240,240.8,235.4,238.4,442269923.7,1860365,Y, ,19226,386,228.05
2015-01-21,N,EQ,Pharma,CIPLA,CIPLA LTD,661.8,663,663.85,641,643.45,996024565.5,1541897,Y, ,60222,673,366.5
2015-01-21,N,EQ,Metals,COALINDIA,COAL INDIA LTD,382.3,382.6,393.5,381.05,391.85,1000361989,2579948,Y, ,48088,423.7,240.3
2015-01-21,N,EQ,Housing,DLF,DLF LIMITED,145.65,146,146.9,141.85,143.7,693400628,4821636,Y, ,33942,242.95,100.1
